48628804262	0
48680766141	0
49816417961	0
50980095998	0
51743984339	0
52450056867	0
52759410125	0
53296782532	0
53363307709	0
53805109335	0
55015675586	0
55016190733	0
55196028624	0
55478364443	0
55484294695	0
56092992967	0
56121026916	0
56461314095	0
56830463638	0
57832418594	0
57927142699	0
58693796980	0
58910436461	0
58947212572	0
59386644841	0
59393478972	1
59455836243	0
59519598471	0
60006331122	0
49822731649	0
52029468955	0
52653173578	0
52660328540	0
52882579025	0
53126047801	0
53357072034	0
53790642047	0
53844930531	0
54667736225	0
54935423682	0
54985336176	0
55004804962	0
55456606099	0
55568259370	0
56083712928	0
56512706541	0
56589170284	0
56719696677	0
56983352955	0
57877850815	1
57993965249	0
59326186096	0
59405632651	0
59406310006	0
59467000700	0
59771596593	0
49931727714	0
50978510518	0
53279738027	0
53619178285	0
53852255023	0
54268311026	0
54508865945	0
55315312312	0
55405114847	0
55942469600	0
55998354920	0
56894724626	0
57141710265	0
57298030054	0
57351036820	0
57921083637	0
58179669478	0
58638066417	0
58690330834	0
58887179906	0
59166079559	0
59322662426	0
59681779324	0
40054979331	0
47028451681	0
48590274428	0
50319842512	0
51973466345	0
52281718556	0
52676611942	0
52891004947	0
53427213921	0
54127936535	0
54146766421	0
54187384984	0
54618782047	1
54879502746	0
55281207457	0
55409700654	0
55418103845	1
55437739656	0
55865991961	0
56128075511	0
56287758388	0
56912294356	0
57202409309	0
57211741569	0
57350765389	0
57424892713	0
57756037309	0
57817173812	0
57940385250	0
57988919067	0
58310170402	0
58711688371	0
58767624412	0
58783167489	0
58875508896	0
58921835191	0
59223745414	0
59373153241	0
59873330909	0
60029043184	0
47490072720	0
50623323985	0
50764230113	0
51050366660	1
51092279950	0
51201653237	0
51636667759	0
52472023639	0
52516369589	0
52818564260	0
52852762117	0
52901979051	0
53161184017	0
53171731232	0
53213475115	0
53367387085	0
53408382437	0
53684951116	0
53989890208	0
54696145171	0
54701326423	0
54890166766	0
54927628661	0
54953286826	0
55107089104	0
55323255324	0
55372301517	0
55424290636	0
55617510031	0
55632310394	0
55963979610	0
55970124842	0
56451101539	0
56493535597	0
56710638191	0
57312770486	0
57320499878	0
57334632364	0
57358685177	0
57367947155	0
57775760730	0
57869087837	0
58795970303	0
59417399954	0
59472526435	0
47519117256	0
49968838283	0
52025021117	0
